text,user,created_at,timestamp,geo,lang
"#Offers
#VoucherCodes Be Pampered - Southampton at Groupon MyCityDeal ... 
http://t.co/gX6OMctic9 http://t.co/8yEh9k9ix8",CouponToucan,2015-09-26 14:08:46,1443276526408,,en
"Southampton VS Swansea

Live Stream : http://t.co/zhykPCshnM

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",hasiberen12,2015-09-26 14:08:51,1443276531251,,en
"Holy shit we're going diamond. As if I couldn't love Swansea any more. Awesome looking lineup, and love Ayew upfront.",JLAspey,2015-09-26 14:08:54,1443276534710,,en
"Southampton VS Swansea

Live Stream : http://t.co/vIFKtC8Yvp

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",KadriyeTural,2015-09-26 14:08:56,1443276536619,,en
Thought he had got that one cheap possession surrendered in midfield #swans #saintsfc #SOUSWA,swansnews,2015-09-26 14:08:59,1443276539261,,en
¡La que se acaba de perder el #Soton! ¡Mané estuvo muy cerca de anotar el 1-0 ante el #Swansea!,ChristianDT_14,2015-09-26 14:09:00,1443276540126,,es
Manchester United 44 Passes &amp; GOAL against Southampton (HD) Watch this @ColeGBlack  https://t.co/ulTOb5yRXd,connor_BA,2015-09-26 14:09:01,1443276541320,,en
"Aight, I'm on my way from Swansea, Lego  - Sound  http://t.co/ZOoh93cQIT",Courtney527631,2015-09-26 14:09:01,1443276541935,,en
Wanyama c'est le prochain sur la liste des départs de Southampton,_jrmC__,2015-09-26 14:09:08,1443276548543,,fr
Swansea is to liberty stadium as Southampton is to...? #EPLtrivia,jayson_1010,2015-09-26 14:09:08,1443276548753,,en
Southampton vs Swansea,Reporte_Futbol,2015-09-26 14:09:10,1443276550310,,en
Y ahora es Mane quien remata y no marca por centimetros #souswa #BPL,CarlosJOhep,2015-09-26 14:09:14,1443276554464,,es
"Southampton VS Swansea

Live Stream : http://t.co/za1U6Vi2lP

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",Futbolhaber16,2015-09-26 14:09:15,1443276555911,,en
"Southampton VS Swansea

Live Stream : http://t.co/ezMwlxMrqf

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",MeryemHalc2,2015-09-26 14:09:16,1443276556948,,en
"Fool's Gold by The Stone Roses is #nowplaying in Shooting Star, Southampton.  Download it now at http://t.co/o2qvWtR2jY",VirtualJukebox,2015-09-26 14:09:19,1443276559136,"{u'type': u'Point', u'coordinates': [50.91808335, -1.39231968]}",en
"SOUTHAMPTON (x Swansea): Stekelenburg - Cédric, Fonte, Van Dijk, Bertrand - Wanyama, Ward-Prowse - Mané, S.Davis, Tadić - Graziano Pellè",futmais,2015-09-26 14:09:20,1443276560150,,sl
"wowee, we're very unlucky not to go behind there. #ComeOnYouSwans #SOUSWA @SuperSwansea",_sradler,2015-09-26 14:09:24,1443276564070,,en
"#Offers
#VoucherCodes 53% Off Winter Afternoon Tea - Southampton at ... 
http://t.co/CxCy6HMYZl http://t.co/m55JZyEChB",CouponToucan,2015-09-26 14:09:28,1443276568573,,en
Yeovil add Swansea's Sheehan on loan http://t.co/DhZX2Mq7PR #SWANS,TheJacksForum,2015-09-26 14:09:33,1443276573619,,en
Yeovil add Swansea's Sheehan on loan: Swansea City midfielder Josh Sheehan returns to League Two side Ye... http://t.co/ISs46mnvhV #SCFC,SwanseaLatest24,2015-09-26 14:09:34,1443276574072,,en
Yeovil add Swansea's Sheehan on loan: Swansea City midfielder Josh Sheehan returns to League Two side Y... http://t.co/ZN8fjU56kP #scafc,i4_swansea,2015-09-26 14:09:34,1443276574499,,en
"RT TotalPremier: XI #Southampton (vs Swansea): Stekelenburg, Cédric, Fonte (c), van Dijk, Bertrand, Wanyama, Ward-… http://t.co/gOmIRzf6RU",veolacurtin67,2015-09-26 14:09:46,1443276586418,,nl
RT SnapBet_HQ: #Southampton v #Swansea is now on SwitchPlayed. Play along live at: http://t.co/jOshHadr2X . http://t.co/gOmIRzf6RU,veolacurtin67,2015-09-26 14:09:47,1443276587305,,en
RT JohnnyDGaming: #SOUSWA #Southampton #Swansea #EPL #PS4 #FIFA16 http://t.co/8ssF8y4zcq  http://t.co/gOmIRzf6RU,veolacurtin67,2015-09-26 14:09:47,1443276587769,,en
RT alerta_gol: #PremierLeague | Arranca el partido entre #Southampton y #Swansea http://t.co/gOmIRzf6RU,veolacurtin67,2015-09-26 14:09:47,1443276587993,,es
"RT area88radio: #BPL En juego:
#ManUtd 0-0 #Sunderland (Valencia titular)
#Southampton 0-0 #Swansea (Montero suple… http://t.co/gOmIRzf6RU",veolacurtin67,2015-09-26 14:09:48,1443276588251,,es
"RT FMundofutbol16: COMIENZAN
#WestHam - #Norwich
#Southampton - #Swansea
#StokeCity - #Bournemouth 
#BPL … http://t.co/gOmIRzf6RU",veolacurtin67,2015-09-26 14:09:48,1443276588454,,es
"Gyals @hannahgilmore1 @pjsouthwell @ Southampton, England, UK https://t.co/CcT2ggqeK9",AnitaKaushik,2015-09-26 14:09:48,1443276588498,"{u'type': u'Point', u'coordinates': [50.90528573, -1.40419749]}",en
RT RicardoMene33: La llegada de JeffMONTERO23 al estadio #Swansea #Southampton https://t.co/WknXbw4bjp … http://t.co/gOmIRzf6RU,veolacurtin67,2015-09-26 14:09:48,1443276588664,,es
RT RobertMejor10: #FutbolEnDIRECTV Arranca El Partido #Southampton vs. #SwanseaCity Por #DIRECTV Con El Relato De … http://t.co/gOmIRzf6RU,veolacurtin67,2015-09-26 14:09:49,1443276589378,,es
"RT MRCEdwin: #ManUtd 0-0 #Sunderland (Valencia titular)
#Southampton 0-0 #Swansea (Montero suplente) http://t.co/gOmIRzf6RU",veolacurtin67,2015-09-26 14:09:50,1443276590153,,es
"RT ojo_dami: #Southampton XI v Swansea: Stekelenburg, Cédric, Fonte, van Dijk, Bertrand, Wanyama, Ward-Prowse, S. … http://t.co/gOmIRzf6RU",veolacurtin67,2015-09-26 14:09:50,1443276590757,,nl
"RT FutbolING_2015: #PremierLeague: |Comenzaron los partidos|. 
#Southampton - #Swansea.
#StokeCity - #Bournemouth.… http://t.co/gOmIRzf6RU",veolacurtin67,2015-09-26 14:09:50,1443276590975,,es
RT RobertMejor10: #FutbolEnDIRECTV Arranco Muy Bien En Los Primero Minuto El #Southampton Con La Presión Muy Arrib… http://t.co/gOmIRzf6RU,veolacurtin67,2015-09-26 14:09:51,1443276591177,,es
RT Southampton_FC1: Southampton v Swansea: Matchday coverage #Southampton http://t.co/7H0dzBzrkw http://t.co/gOmIRzf6RU,veolacurtin67,2015-09-26 14:09:51,1443276591448,,en
"@owad77 Lol... Actually, I was talking about Manchester United's run after Swansea's game",lara_balogun,2015-09-26 14:09:53,1443276593176,,en
"I'm at St Mary's Stadium - @southamptonfc in Southampton, Hampshire w/ @alfshit https://t.co/bjXqQXYazO",isalihinabrahim,2015-09-26 14:09:53,1443276593386,"{u'type': u'Point', u'coordinates': [50.9058068, -1.39086485]}",en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/vlZVDyLExV,makaregigita,2015-09-26 14:09:53,1443276593597,,en
"Southampton VS Swansea

Live Stream : http://t.co/2SlSS2ePrJ

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",ayseugg,2015-09-26 14:09:55,1443276595783,,en
"SWANSEA (x Southampton): Fabianski - Naughton, Williams, Fede Fernández, Taylor - Cork, Ki, Shelvey - Sigurdsson - André Ayew e Gomis",futmais,2015-09-26 14:09:57,1443276597233,,cy
"Mandy Jarvis, 47, of Southampton, went from 24 stone to 11 stone and lost 11 dress sizes, but was left with unsightly saggy skin. Her",LidiaWeisshart,2015-09-26 14:10:04,1443276604235,,en
"PL:

Foxes 0-0 Arsenal 
Liverpool 1 - 0 Aston
United 0-0 Sunderland 
Southamp 0-0 Swansea
Stoke 0-0 Bourne 
Hammers 0-1 Norwich (BRADY⚽)",BorckleyPL,2015-09-26 14:10:17,1443276617384,,en
"Southampton VS Swansea

Live Stream : http://t.co/s8vAia7iQW

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",GulinBabacan,2015-09-26 14:10:18,1443276618442,,en
"#Offers
#VoucherCodes 96% Off Learn to Trade: Forex FastTrack ... 
http://t.co/GfgcuE0rQh http://t.co/luTkUe2lqO",CouponToucan,2015-09-26 14:10:23,1443276623128,,en
"Southampton VS Swansea

Live Stream : http://t.co/dOTxVuf27m

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",NarAtmaca,2015-09-26 14:10:25,1443276625440,,en
"Southampton VS Swansea

Live Stream : http://t.co/ZQ17BRfXh3

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",Canli_Maclar,2015-09-26 14:10:30,1443276630854,,en
"Southampton VS Swansea

Live Stream : http://t.co/za1U6Vi2lP

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",Futbolhaber16,2015-09-26 14:10:31,1443276631019,,en
Sus partidos siguientes ante Chelsea y Swansea me han parecido una de las cosas más positivas en el Everton esta temporada.,AlexHonrubia_,2015-09-26 14:10:31,1443276631101,,es
"Southampton VS Swansea

Live Stream : http://t.co/ezMwly42hN

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",MeryemHalc2,2015-09-26 14:10:32,1443276632085,,en
Wanyama picks the ball off Ayew and almost leads to a Southampton goal #ghfanslive #ghana #SOUSWA,ghanafans,2015-09-26 14:10:36,1443276636467,,en
Southampton 1-0 Swansea,Luke_CFC98,2015-09-26 14:10:38,1443276638799,,en
"Unconverted try for Narberth.
Narberth RFC 8 - 31 Swansea RFC",swansearfc,2015-09-26 14:10:39,1443276639609,,en
"Onze do Swansea: Fabianski, Naughton, Williams, Fede Fernández, Taylor, Cork, Ki, Shelvey, Sigurdsson, André Ayew e Gomis.",PontapeDeSaida,2015-09-26 14:10:40,1443276640974,,ro
GOAL: Southampton 1-0 Swansea - Van Dijk,footballtips,2015-09-26 14:10:45,1443276645338,,nl
GOAL: Southampton 1-0 Swansea - Van Dijk,livefootball,2015-09-26 14:10:45,1443276645346,,nl
Goal! Southampton 1-0 Swansea City (Van Dijk) http://t.co/Q66bCRsZMh #saintsfc #scfc,guardian_sport,2015-09-26 14:10:46,1443276646132,,in
Southampton 1-0 Swansea. Van Djik.,Brandonsayer1,2015-09-26 14:10:46,1443276646215,,ht
"GOAL 

Southampton 1-0 Swansea",DavidAFC95,2015-09-26 14:10:46,1443276646922,,en
15:10 - Red Jet 3 has arrived at Southampton,redjets,2015-09-26 14:10:51,1443276651791,,en
Primer gol de Van Dijk con el Southampton.,HMarsuian_,2015-09-26 14:10:52,1443276652160,,cy
"GOAL! Southampton 1-0 Swansea City (Virgil van Dijk, 11'). Join us live: http://t.co/x8DtflSceo #SaintsFC #swans",SM_LiveScores,2015-09-26 14:10:53,1443276653217,,in
Southampton 1-0 Swansea,ChelseaStats,2015-09-26 14:10:53,1443276653382,,en
"GOAL! Southampton 1-0 Swansea City (Virgil van Dijk, 11'). Join us live: http://t.co/tnui4AUzpc #SaintsFC #swans",SMSouthampton,2015-09-26 14:10:53,1443276653597,,in
"GOAL! Southampton 1-0 Swansea City (Virgil van Dijk, 11'). Join us live: http://t.co/DejpbMxsSF #SaintsFC #swans",SMSwansea,2015-09-26 14:10:53,1443276653933,,in
"GOAL! Southampton 1-0 Swansea City (Virgil van Dijk, 11'). Join us live: http://t.co/sGYmpJQRzY #SaintsFC #swans",SMPremierLeague,2015-09-26 14:10:54,1443276654295,,in
"#BPL

Stoke 0-0 Bournemouth
West Ham 0-1 Norwich ⚽️
Liverpool 1-0 Villa 
Leicester 0-0 Arsenal
Southampton 0-0 Swansea
United 0-0 Sunderland",Instant_Foot,2015-09-26 14:10:55,1443276655751,,en
Southampton 1-0 Swansea,FutAmavi,2015-09-26 14:10:55,1443276655958,,en
Virgil scoring for Southampton,KieranBarton96,2015-09-26 14:10:56,1443276656864,,en
GOAL! Southampton 1-0 Swansea (Van Dijk) http://t.co/6ra7gOYk9E #SkyFootball,SkyFootball,2015-09-26 14:10:59,1443276659120,,nl
SOUTHAMPTON!!!!!!!,CherryAnalysts,2015-09-26 14:11:00,1443276660289,,en
Southampton 1 swans 0,DoggPete,2015-09-26 14:11:00,1443276660257,,en
GOAL SOUTHAMPTON! It was coming. Van Dijk heads it in.,marathonbet,2015-09-26 14:11:01,1443276661915,,nl
1-0 Southampton Van Dijk (11),Deulxfeu,2015-09-26 14:11:01,1443276661774,,nl
GOOOOOOL GOOOOOOL GOOOOOOOOOOL de VAAAAN DIIIIJK!!! Southampton 1-0 Swansea,PremierLSpain,2015-09-26 14:11:02,1443276662181,,cy
Big Virgil's first goal for Southampton,scotdarts180,2015-09-26 14:11:03,1443276663643,,en
Big Virgil on the scoresheet for Southampton,kerr71,2015-09-26 14:11:04,1443276664395,,en
GOAL ALERT Southampton 1 Swansea City 0 -  11 http://t.co/bfUAwC3XeQ,PTS_Updates,2015-09-26 14:11:04,1443276664673,,en
Goal! FC Southampton scored against Swansea City - Livescore 1-0 #England #PremierLeague http://t.co/hqO5QCZNm8,Oventa_UK,2015-09-26 14:11:05,1443276665792,,en
Southampton 1-0 Swansea,MJGAIR83,2015-09-26 14:11:05,1443276665838,,en
Virgil van Dijk scores for Southampton.,calummcclurkin,2015-09-26 14:11:06,1443276666081,,cy
GOAL! SOUTHAMPTON! VAN DIJK! 1-0 Listen if you're outside the UK &amp; RoI #SFC #SCFC Listen here: http://t.co/G8KM3Y1B2w,talkSPORTLive,2015-09-26 14:11:07,1443276667841,,en
GOL: VAN DIJK 11 (SOU). SOUTHAMPTON 1-0 Swansea.,EnglishLeagueBR,2015-09-26 14:11:09,1443276669209,,in
"GOAL: Southampton 1-0 Swansea
SCORER: Van Dijk",BPLZone,2015-09-26 14:11:11,1443276671501,,nl
LIVE #foot #Ang #SOUSWA Southampton 1 - 0 Swansea City http://t.co/bqDDxC9RGm http://t.co/x4UC6HQ4ho,Boursifoot,2015-09-26 14:11:11,1443276671381,,en
GOAL! Virgil van Dijk with his first for Southampton as they lead Swansea! http://t.co/FT3PnDDKjp,Football_SL,2015-09-26 14:11:09,1443276669473,,en
Basic defending at the near post costs us dear 1-0 Saints #Swans #SaintsFC #SOUSWA,swansnews,2015-09-26 14:11:14,1443276674202,,en
GOAL! Southampton 1-0 Swansea - Van Dijk header at the near post http://t.co/HeLez0uSUt http://t.co/wyZhPLqqxu,MailSport,2015-09-26 14:11:14,1443276674131,,en
Van dijk for Southampton,murrayp77,2015-09-26 14:11:15,1443276675555,,nl
GOAL Southampton *1-0 Swansea VAN DIJK (11') (Ass: Ward-Prowse) #SOUSWA #saintsfc #swans #EPL,HITCsportLive,2015-09-26 14:11:16,1443276676196,,nl
"GOAL to Southampton 1-0
Van Dijk with the goal
Davis with the assist
#SOUSWA",Fpl_Updates,2015-09-26 14:11:16,1443276676407,,en
virgin van dick scored his first southampton goal,Declyning,2015-09-26 14:11:16,1443276676655,,en
Southampton 1-0 Swansea - Van Dijk,fongbeer101,2015-09-26 14:11:16,1443276676960,,in
Goooooool Van Dijk!!!! Gooool! Southampton1 - 0 Swansea,K_JuezM,2015-09-26 14:11:17,1443276677210,,cy
@MirrorFootball Mary Poppins has scored for Southampton,spjonah77,2015-09-26 14:11:17,1443276677210,,en
LIVE: Southampton v Swansea http://t.co/gC0E6xN6Ex #sport,ngbazar,2015-09-26 14:11:17,1443276677573,,en
"GOAL! SOUTHAMPTON 1-0 SWANSEA (Van Dijk, 10)",SSFootball_,2015-09-26 14:11:17,1443276677618,,nl
"soton 1-0 swansea
whu 0-1 norwich",mateusouza19,2015-09-26 14:11:18,1443276678090,,et
GOAL! Southampton *1-0 Swansea (10') van Dijk #BPL http://t.co/sm5sw88qvx,footballUK,2015-09-26 14:11:18,1443276678327,,nl
"GOAL! Southampton are 1-0 up and it’s Van Dijk!

Lots of alternative scorers.",PredictTheSix,2015-09-26 14:11:18,1443276678730,,en
"And the hosts take the lead as centre-back Van Dijk rises highest to head home a corner. (1-0)
#SOUSWA",SwansOfficial,2015-09-26 14:11:19,1443276679038,,en
VAN DIJK !!!!!!!!!! 1-0 #SOUSWA,SkywalkerAlexis,2015-09-26 14:11:19,1443276679748,,nl
Southampton 1-0 Swansea. Van Dijk scoring his first goal for them since joining. Can't believe we managed to beat them last weekend.,UtdDi,2015-09-26 14:11:20,1443276680233,,en
"GOAAALL VAN DIJK, PLEASE SWANSEA SCORE A GOAL",Thefifabettor,2015-09-26 14:11:20,1443276680427,,nl
GOAL: 1-0 Southampton. Virgil Van Dijk heads in Steven Davis' delivery #fanfeud #FPL,fanfeud,2015-09-26 14:11:21,1443276681176,,nl
HT: Narberth RFC 8 - 31 Swansea RFC,swansearfc,2015-09-26 14:11:22,1443276682086,,en
GOAL SOUTHAMPTON! Van Dijk makes it 1-0 against Swansea http://t.co/ywVCGWkSB8,MirrorFootball,2015-09-26 14:11:23,1443276683224,,in
My money burn yc Southampton score,garethben34,2015-09-26 14:11:23,1443276683520,,en
"10' - Saints tem maior posse de bola e tentam pressão no ataque, como esperado do mandante. Mané já teve chance. #saintsfc | (0x0) #SOUSWA",SouthamptonBRA,2015-09-26 14:11:23,1443276683973,,pt
Bayar d tmpt bisa ? https://t.co/9vqL2Q7Vxr,twittpapakupaku,2015-09-26 14:11:24,1443276684060,,in
VIRGIL VAN DIJK! The defender puts Southampton 1-0 up on Swansea,football_oranje,2015-09-26 14:11:25,1443276685013,,de
Southampton scored,UnrealChelsea,2015-09-26 14:11:25,1443276685097,,en
Southampton 1-0,FootballCap_,2015-09-26 14:11:25,1443276685323,,en
Goal Southampton 1 Swansea 0 van Dijk,srose93,2015-09-26 14:11:25,1443276685552,,nl
"Southampton 1:0 Swansea City on https://t.co/6MB7fqDOIF, English Premier League",proSpoCo,2015-09-26 14:11:27,1443276687103,,en
"Southampton 1-0 Swansea
Van Dijk 11 min",LukasCFCLakers,2015-09-26 14:11:27,1443276687858,,in
GOAL!!!  Virgil Van Dijk has put Southampton ahead!  (1-0),homeof_soccer,2015-09-26 14:11:28,1443276688865,,et
Van dijk scores for Southampton. Saw a lot of toon fans saying we should've signed him in the summer,Mitradgeic,2015-09-26 14:11:28,1443276688838,,en
GOAL - Southampton 1-0 Swansea - van Dijk,e_footballnet,2015-09-26 14:11:29,1443276689239,,nl
GOAL Southampton 1-0 Swansea: Van Dijk rises highest to head home from a free kick.,IsFearrAnStar,2015-09-26 14:11:29,1443276689743,,en
Swansea down...time to pay up Benn,IAintYuhFriend,2015-09-26 14:11:30,1443276690116,,en
Southampton oshey!,oluwaflames,2015-09-26 14:11:30,1443276690562,,en
Southampton 1.,yankeezag,2015-09-26 14:11:30,1443276690663,,en
Southampton too?!?!?!?!,Ola_Ope,2015-09-26 14:11:30,1443276690730,,en
Southampton 1-0 Swansea City https://t.co/TifZntBU58,ESPNFC,2015-09-26 14:11:30,1443276690853,,en
"Southampton VS Swansea

Live Stream : http://t.co/zcPjDhRERp

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",Morinternet,2015-09-26 14:11:31,1443276691849,,en
Van dijk scores for Southampton.... http://t.co/Iu8b9rumdl,ImmyBhoy69,2015-09-26 14:11:32,1443276692495,,cy
Virgil van Dijk heads a corner into the net to put Southampton ahead.,sport_swep,2015-09-26 14:11:33,1443276693074,,en
11' #Soton 1-0 #Swansea: GOOOOOOOOOOL del Southampton! Marca Van Dijk!!!,ProyectoPremier,2015-09-26 14:11:33,1443276693165,,nl
Vardy. Off the post. Mahrez wide. Arsenal escape a scare. Sunderland go in front against Swansea,ColinUdoh,2015-09-26 14:11:33,1443276693454,,en
"Brady scores for Norwich, Van Dijk scores for Southampton.",BonusFPL,2015-09-26 14:11:33,1443276693570,,en
"GOAL Southampton 1-0 Swansea (11 mins). Van Dijk scores his first #BPL goal, heading home at the near post from a corner #SOUSWA",premierleague,2015-09-26 14:11:33,1443276693953,,en
"GOAL!  Virgil van Dijk gets his first #BPL goal, heading in a corner at the near post... #SOUSWA 1-0",TheSunFootball,2015-09-26 14:11:34,1443276694371,,en
"GOAL! Southampton 1-1 Swansea!
Van Djik scores as Southampton are 1 up #SFCvSCAFC",BPLFinalScore,2015-09-26 14:11:34,1443276694560,,en
"PL:

Foxes 0-0 Arsenal 
Liverpool 1 - 0 Aston
United 0-0 Sunderland 
Southamp 1-0 Swansea (DIJK⚽) 
Stoke 0-0 Bourne 
Hammers 0-1 Norwich",BorckleyPL,2015-09-26 14:11:34,1443276694996,,en
GOAL! Virgil van Dijk heeft zijn eerste doelpunt gemaakt voor Southampton! De verdediger scoort na elf minuten de 1-0 tegen Swansea!,FCUpdate_nl,2015-09-26 14:11:35,1443276695040,,nl
GOAL! SOUTHAMPTON 1-0 Swansea - Virgil Van Dijk with a near post header from a corner (11),talksportmdl,2015-09-26 14:11:35,1443276695084,,en
Inverness 1-0 up against Aberdeen &amp; Van dijk has jay scored for Southampton,stekelly89,2015-09-26 14:11:35,1443276695139,,en
YEEEEES VAN DIJK SCORES! @VirgilvDijk  SOUTHAMPTON 1 SWANSEA 0,JMKorelldinho7,2015-09-26 14:11:36,1443276696706,,nl
GOAL! #Saintsfc go 1-0 up v #Swans through Van Dijk. http://t.co/HQKlGTf0t2,WillHillInPlay,2015-09-26 14:11:36,1443276696691,,nl
If both chelsea and southampton get good results I'll be happy 👍 #BPL,ShortieLDN,2015-09-26 14:11:36,1443276696895,,en
"@cridheone @donovanemile Saints 1-0 Swansea now too xx
Must be United's turn to score next :) xx",Red_Devil_Marv,2015-09-26 14:11:37,1443276697344,,en
I mean what's happening to Swansea,Carlosmontana99,2015-09-26 14:11:38,1443276698215,,en
"GOAL! 

Southampton 1-0 Swansea (Van Dijk) 

#Saintsfc #Swans #SOUSWA",saintsnews2day,2015-09-26 14:11:38,1443276698424,,nl
"GOAL! 

Southampton 1-0 Swansea (Van Dijk) 

#Saintsfc #Swans #SOUSWA",freebets,2015-09-26 14:11:38,1443276698487,,nl
Southampton VS Swansea Live Stream : http://t.co/k5qddPWKVu      ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans,PervinCanbulan,2015-09-26 14:11:38,1443276698723,,en
Southampton VS Swansea Live Stream : http://t.co/QHGQfmHXEG      ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans,machaberi,2015-09-26 14:11:39,1443276699487,,en
Southampton VS Swansea Live Stream : http://t.co/LtCOTL2n09      ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans,16Gamzeturan,2015-09-26 14:11:39,1443276699829,,en
"Southampton VS Swansea

Live Stream : http://t.co/HL9R95k4CV

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",gunesca,2015-09-26 14:11:40,1443276700046,,en
Southampton VS Swansea Live Stream : http://t.co/zBURkd4GJy      ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans,TugeKeskin,2015-09-26 14:11:40,1443276700158,,en
But Martial kill him last week 😨 https://t.co/w2Z7YZpqyh,Shauna_Gee,2015-09-26 14:11:40,1443276700304,,en
Southampton scored ! Southampton 1 - Swansea 0,golito_premier,2015-09-26 14:11:40,1443276700708,,en
Ffs swansea 😕😕😕,Kbaah_,2015-09-26 14:11:40,1443276700667,,en
Ffs both the teams I backed have conceded in the first ten minutes what is life https://t.co/ntVBGqZrkx,Cxchmate,2015-09-26 14:11:41,1443276701446,,en
"Southampton❤️
Van dijk 👀",JohnBoyd_1690,2015-09-26 14:11:41,1443276701935,,nl
11' GOAL Southampton! | Southampton - Swansea City 1 - 0 #SOUSWA #BPL http://t.co/ypkYk7ZAJd,SoccerScoreUK,2015-09-26 14:11:42,1443276702075,,en
Swansea really have been piss poor ever since that United game,MisterRossoneri,2015-09-26 14:11:42,1443276702096,,en
VVD scores for Southampton 1-0,eirebhoy,2015-09-26 14:11:42,1443276702288,,en
"Y'all can watch your narrative games, imma watch me Southampton-Swansea, which is actual good football.",BadUncleJ,2015-09-26 14:11:42,1443276702516,,en
Southampton 1-0 Swansea - Van Dijk,joel_kituku,2015-09-26 14:11:43,1443276703576,,in
"11'
GOL de Van Dijk.
#Southampton 1-0 #Swansea
#BPL",FMundofutbol16,2015-09-26 14:11:44,1443276704807,,nl
#Southampton 1 - 0 #Swansea #EPL,Mr_Charlze,2015-09-26 14:11:45,1443276705462,,und
Southampton one goal up,hope_ejairu,2015-09-26 14:11:45,1443276705483,,en
GOAL! #SaintsFC take the lead at St Mary's with Van Djik the scorer. 1-0 http://t.co/g2JcdUUqQr #SOUSWA #BPL #EPL,KickOff,2015-09-26 14:11:46,1443276706202,,en
"Premier League: Southampton 1x0 Swansea. GOOOOOOOOOOOOOLLLLLLLLLLLLLLL DO SOUTHAMPTON!!! Van Dijk, 11'-1T",placar_futebol,2015-09-26 14:11:46,1443276706254,,in
Former Celtic defender Virgil van Dijk has scored his first goal for Southampton to put the Saints 1-0 up against Swansea City #OverTheScore,scotsunsport,2015-09-26 14:11:46,1443276706698,,en
"11' ¡GOL DEL SOUTHAMPTON! Van Dijk.

#Southampton 1-0 #Swansea

Premier League - Fecha 7",PremierLatina,2015-09-26 14:11:46,1443276706826,,es
GOAL! Southampton 1-0 Swansea (Van Dijk) #BPL,caughtoffside,2015-09-26 14:11:46,1443276706944,,nl
@HarrietteHulme Ye it's basically as if my college and hoppers careers have combined into one and it's called Swansea university,RuthMHammond,2015-09-26 14:11:46,1443276706900,,en
"Goal Update
Southampton 1-0 Swansea",Kickoffuganda,2015-09-26 14:11:47,1443276707145,,en
Southampton 1-0 Swansea (Van Dijk),ouggi,2015-09-26 14:11:47,1443276707910,,in
Gol! Southampton 1 - 0 Swansea,ftblblgni,2015-09-26 14:11:48,1443276708328,,en
Virgil van Dijk heeft zijn eerste treffer voor @SouthamptonFC te pakken. Verdediger brengt The Saints aan de leiding tegen Swansea,JohanInan,2015-09-26 14:11:48,1443276708373,,nl
"GOAL! Southampton 1-0 Swansea 
Van Djik (11)",WillTheGooner,2015-09-26 14:11:48,1443276708582,,ht
Southampton 1-0 Swansea (Van Dijk),ouggi,2015-09-26 14:11:47,1443276707910,,in
#EPL #Goal #Southampton 1 - 0 #Swansea - Virgil van Dijk,Chronicle1Sport,2015-09-26 14:11:48,1443276708760,,nl
Van Dijk scores. 1-0 Southampton.,rossEFC95,2015-09-26 14:11:49,1443276709282,,cy
Stunning head..! Southampton scores..!,mithunjosephk,2015-09-26 14:11:49,1443276709535,,en
Swansea dwn,Thromizzll3,2015-09-26 14:11:50,1443276710017,,en
"#BPL

Stoke 0-0 Bournemouth
West Ham 0-1 Norwich 
Liverpool 1-0 Villa
Leicester 0-0 Arsenal
Southampton 1-0 Swansea ⚽️
United 0-0 Sunderland",Instant_Foot,2015-09-26 14:11:50,1443276710263,,en
10' Gol del Southampton. Después de un corner,Swansea_arg,2015-09-26 14:11:51,1443276711674,,es
Goal! Southampton! Van Dijk!,Dexfrancis11,2015-09-26 14:11:51,1443276711755,,nl
"St.Mary'de de gol perdesi açıkdı. Van Dijk dakika 11
Southampton 1-0 Swansea",PremierTurkiye,2015-09-26 14:11:53,1443276713106,,tr
"Onze do Southampton: Stekelenburg, Cédric, Fonte, Van Dijk, Bertrand, Wanyama, Ward-Prowse, Mané, S.Davis, Tadić, Graziano Pellè",PontapeDeSaida,2015-09-26 14:11:53,1443276713511,,sl
